artist,link,song,text
Lou Reed,/l/lou+reed/animal+language_20085249.html,Animal Language,"Miss Riley had a dog  
she used to keep it in her backyard  
And when the dog began to bark  
all the neighbors began to shout  
Then came a stormy night  
Miss Riley let her dog out  
And when the neighbors found him 'round  
they put a gun down his mouth and shot him down  
and he went  
  
Ooohhh-wow, bow-wow  
Ooohhh-wow, bow-wow  
  
Miss Murphy had a cat  
on her lap it sat  
And once in a great big while  
it looked like that Cheshire cat did smile  
But often it used to chase  
anything that crossed it's face  
But one day it got so hot  
that Cheshire cat had a blood clot  
and she said  
  
Ooohhh-meow, me-meow  
Ooohhh-meow, me-meow  
  
Meow  
  
And then the dog met the cat  
the dog was hot and the cat was wet  
Then came some sweaty dude  
he put a board between the two  
Then they couldn't get at it  
got frustrated all about it  
So they did the only thing you could do  
they took the dude's sweat and shot it up between the two  
and they said  
  
Ooohhh-wow, bow-wow  
Ooohhh-wow, bow, me, wow

"
Lou Reed,/l/lou+reed/martial+law_20085160.html,Martial Law,"I've declared a truce, so stop your fighting  
The marshall is in town  
I won't put up with no big mouth yapping  
At least not while I'm around  
This is my friend Ace, he's from the 8th precinct  
Nothing goes on that he don't know  
And we've been send cause your arguments  
Have been going on for too long  
And before one of you hurts the other one of you  
I'm declaring martial law  
  
I came, I saw, I declared martial law  
I'm the marshall in the city  
The jails are filled with people like you  
You oughta listen to your diddy-wah-diddy  
What's a girl like you doing with that lamp  
You better drop it down on the floor  
And, son, that isn't very smart, kicking a hole in that door  
Hey Ace, will you take a look at this place  
And get those neighbors out of the hall  
I'm declaring martial law  
  
I came, I saw, I declared martial law  
I'm the marshall of the city  
And if you stand away, I've got something to say  
That might even help you  
  
Keep your hands to yourself and keep your big mouth shut  
Don't touch nobody with hate  
And if all you've got is poison in your mouth  
Make sure that you don't speak  
It's 3:30 in the early morning  
Don't punch, don't scratch, don't bite  
Try not to take the garbage of the day  
Any place but outside  
  
Now me and Mr. Ace are gonna leave this place  
And this fighting's gonna end  
And if we're called back, I'm gonna knock you flat  
And stack you end to end  
  
I came, I saw, I declared martial law  
I'm the marshall in the city  

"
Marilyn Manson,/m/marilyn+manson/in+the+shadow+of+the+valley+of+death_20088990.html,In The Shadow Of The Valley Of Death,"We have no future  
Heaven wasn't made for me  
We burn ourselves to hell  
As fast as it can be  
And I wish that I could be the king  
Then I'd know that I am not alone  
  
Maggots put on shirts  
Sell each other shit  
Sometimes I feel so worthless  
Sometimes I feel discarded  
I wish that I was good enough  
Then I'd know that I am not alone  
  
Death is policeman  
Death is the priest  
Death is the stereo  
Death is a TV  
Death is the Tarot  
Death is an angel and  
Death is our God, killing us all  
  
She put the seeds in me  
Plat this dying tree  
She's a burning string  
And I'm just the ashes  
She put the seeds in me  
Plat this dying tree  
She's a burning string  
And I'm just the ashes  
She put the seeds in me  
Plant this dying tree

"
Michael Buble,/m/michael+buble/ill+be+home+for+christmas_20486468.html,I'll Be Home For Christmas,"I'll be home for Christmas  
You can count on me  
Please have some snow and mistletoe  
And presents by the tree  
  
Christmas eve will find me  
Where the love light gleams  
Oh, I'll be home for Christmas  
If only in my dreams  
  
I'll be comin' home  
I'll be comin' home  
Comin' home  
  
My darling, Christmas eve will find me  
Right where the love light gleams  
And I'll be home for Christmas  
If only in my dreams  
  
I'm comin' home, oh yes  
I'll be comin' home  
I'll be comin' home  
I'll be comin' home

"
Michael Jackson,/m/michael+jackson/money_20092714.html,Money,"Money  
Money  
  
Lie for it  
Spy for it  
Kill for it  
Die for it  
  
So you call it trust  
But I say it's just  
In the devil's game  
Of greed and lust  
  
They don't care  
They'd do me for the money  
They don't care  
They use me for the money  
  
So you go to church  
Read the holy word  
In the scheme of life  
It's all absurd  
  
They don't care  
They'd kill for the money  
Do or dare  
The thrill for the money  
  
You're saluting the flag  
Your country trusts you  
Now you're wearing a badge  
You're called the ""Just Few""  
And you're fighting the wars  
A soldier must do  
I'll never betray or deceive you my friend but  
  
If you show me the cash  
Then I will take it  
If you tell me to cry  
Then I will fake it  
If you give me a hand  
Then I will shake it  
  
You do anything for money  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
Insurance?  
Where do your loyalties lie?  
Is that your alibi?  
I don't think so  
You don't care  
You'd do her for the money  
Say it's fair  
You sue her for the money  
Want your pot of gold  
Need the Midas touch  
Bet you sell your soul  
'Cause your God is such  
You don't care  
You kill for the money  
Do or dare  
The thrill for the money  
  
Are you infected with the same disease of lust, gluttony and greed?  
Then watch the ones  
With the biggest smiles  
The idle jabbers  
'Cause they're the backstabbers  
  
If you know it's a lie  
Then you will swear it  
If you give it with guilt  
Then you will bear it  
If it's taking a chance  
Then you will dare it  
  
You do anything for money  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil  
  
You say you wouldn't do it  
For all the money in the world  
I don't think so  
If you show me the man  
Then I will sell him  
If you ask me to lie  
Then I will tell him  
If you're stealing with God  
Then you will hell him  
  
You do anything for money  
  
[Repeat: x8]  
Anything  
Anything  
Anything for money  
Would lie for you  
Would die for you  
Even sell my soul to the devil

"
Nat King Cole,/n/nat+king+cole/blame+it+on+my+youth_20156475.html,Blame It On My Youth,"If I expected love when first we kissed  
Blame it on my youth  
If only just for you I did exist  
Blame it on my youth  
  
I believed in everything  
Like a child at three  
You meant more than anything  
All the world to me  
  
If you were on my mind all night and day  
Blame it on my youth  
If I forgot to eat and sleep and pray  
Blame it on my youth  
  
If I cried a little bit  
When first I learned the truth  
Don't blame it on my heart  
Blame it on my youth  
  
If you were on my mind all night and day  
Blame it on my youth  
If I forgot to eat and sleep and pray  
Blame it on my youth  
  
If I cried a little bit  
When first I learned the truth  
Don't blame it on my heart  
Blame it on my youth

"
Nazareth,/n/nazareth/hair+of+the+dog_20098503.html,Hair Of The Dog,"Heart breaker soul shaker  
I've been told about you  
Steamroller midnight shoulder  
What they been saying must be true  
  
Red hot mama  
Velvet charmer  
Time's come to pay your dues  
  
[Chorus]  
Now you're messin' with a  
Son of a bitch  
Now your messin' with a  
Son of a bitch  
Now your messin' with a  
Son of a bitch  
Now your messin' with a  
Son of a bitch  
  
Talkin' jivey poison ivy  
You ain't gonna cling to me  
Man taker bone faker  
I ain't so blind I can't see  
  
Red hot mama  
Down light charmer  
Time's come to pay your dues  
  
[Chorus: x4]

"
Notorious B.I.G.,/n/notorious+big/get+money+feat+junior+mafia_20209701.html,Get Money,"Fuck bitches, get money, fuck niggas, get money  
Fuck bitches, get money, fuck niggas, get money  
Fuck bitches, get money, fuck niggas, get money  
  
You want to sip Mo' on my living room flo'  
Play Nintendo with Cease-a-Leo  
Pick up my phone say, ""Poppa not home""  
Sex all night, mad head in the morn'  
Spin my V, smoke all my weed  
Tattoo on titty sayin' B-I-G, now check it  
You want to be my main squeeze, baby  
Don't cha, you want to gimme what I need, baby  
Won't cha, picture life as my wife, just think  
Full length mink, fat X and O links  
Bracelets to match, conversation was all that  
Showed you the safe combinations and all that  
Guess you could say you's the one I trusted  
Who would ever think that you would spread like mustard?  
Shit got hot, you sent Feds to my spot  
Took me to court, tried to take all I got  
'Nother intricate plot, the bitch said I raped her  
""Damn, why she want to stick me for my paper?""  
My Mo-sci-no ho, my Ver-sa-ce hottie  
Come to find out, you was fuckin' everybody  
You knew about me, the fake ID  
Cases in Virginia, body in D.C.  
Woe, oh is me, that's what I get for trickin'  
Pay my own bail, commence to ass kickin'  
Kick in the door, wavin' the four-four  
All you heard was, ""Poppa, don't hit me no more""  
Disrespect my clique, my shit's imperial  
Fuck around and made her milk box material  
You feel me? Suckin' dick, runnin' your lips  
'Cause of you, I'm on some real fuck a bitch shit, uh  
  
Fuck bitches, get money  
Fuck niggas, get money  
Fuck bitches, get money  
Fuck niggas, get money  
Fuck bitches, get money  
Fuck niggas, get money  
Fuck bitches, get money  
Fuck niggas, get money  
  
niggas betta grab a seat  
Grab on your dick as this bitch gets deep  
Deeper than the pussy of a bitch six feet  
Stiff dicks feel sweet in this little petite  
Young bitch from the street, guaranteed to stay down  
Used to bring work outta town on Greyhound  
Now I'm Billboard now, niggas press to hit it  
Play me like a chicken, thinkin' I'm pressed to get it  
Rather do the killin' than the stick up jooks  
Rather count a million while you eat my pussy  
Push me to the limit, get my feelings in it  
Get me open while I'm cummin' down your throat  
Then, you want to be my main squeeze, nigga  
Don't cha, you want to lick between my knees, nigga  
Don't cha want to see me whippin' your three down the Ave.  
Blow up spots on bitches because I'm mad  
Break up affairs, lick shots in the air  
You get vexed, and start swingin' everywhere  
Me shifty? Now you want to pistol whip me  
Pull out your nine while I cock on mine  
Yeah, what, nigga? I ain't got time for this  
So what, nigga? I'm not tryin' to hear that shit  
Now you want to buy me diamonds and Armani suits  
Adia Vinadini and Chanel lime boots  
Things that make up for all the games and the lies  
Hallmark cards sayin', ""I apologize""  
Is you wit' me? How could you ever deceive me  
But payback's a bitch, motherfucker, believe me  
Naw, I ain't gay, this ain't no lesbo flow  
Just a lil' somethin' to let you motherfuckers know  
  
Fuck bitches, get money, fuck niggas, get money

"
Old 97's,/o/old+97s/holy+cross_20608764.html,Holy Cross,"You work for 37 years  
Drivin' trucks, not shiftin' gears  
He never got it in his head  
To settle down, he'd never wed.  
  
He liked the river how it flowed.  
Unlike the breaker, never to explode.  
It had no wires runnin' in  
It just went on and on and on until the ocean got to it.  
  
Holy Cross  
Electric Association  
Oh well it's more than a job  
It's more like a damnation  
Well it was my life, now it's my loss  
Holy Cross  
  
It was a honey of a night  
He met his maker, he saw the light.  
The car was passin' on a curve  
He never slowed down, he never swerved.  
  
And in the hot glare of the lamps  
He had regrets, he'd never learned to dance.  
There was no angel at his side  
There was a Thermos that became homeless when he died.  
  
Holy Cross  
Electric Association  
Oh well it's more than a job  
It's more like a damnation  
Well it was my life, now it's my loss  
Holy Cross  
Electric Association  
Oh well it's more than a job  
It's more like a damnation  
Well it was my life, now it's my loss  
Holy Cross  
Well it was my life, now it's my loss  
Well it was my life, now it's my loss  
Holy Cross

"
Outkast,/o/outkast/get+rich+to+this_20722742.html,Get Rich To This,"Chorus: Goodie Mob  
  
We peel out sideways (get rich to this)  
We do a hundred on the highways (get rich to this)  
Thank God for Friday's (get rich to this)  
Hey hey hey hey!! (get rich to this)  
We peel out sideways (get rich to this)  
We do a hundred on the highways (get rich to this)  
Thank God for Friday's (get rich to this)  
Say say say say!! (get rich to this)  
  
[Backbone]  
It'll be all slipp-ery, slick wid it  
Automatically? I'm the shit wid it  
I'm psyched out, Sic-Wid-It  
Like E-40 and The Click wid it  
He sucker mc better know about it  
I make your girlfriend hoe about it  
I make a muh'fucka know about it

"
Peter Gabriel,/p/peter+gabriel/burn+you+up+burn+you+down_20161094.html,"Burn You Up, Burn You Down","Straight as an arrow  
Carry your intentions to the wind  
Dogs all around you  
But you cannot get the message to your friend  
  
At every rendezvous you keep on walking around  
Nighttime in the city and the rain keeps falling down  
  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
  
Ill wind blows the road to go  
How many times we've told you so  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
No rhyme or reason  
No way to make it easy 'til it's done  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
So you cross onto the other side of the street  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
Should know better but you keep turning up the heat  
  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
  
Oh-oh-ai-ai  
(hey hey hey hey)  
Let me feel this  
(hey hey hey hey)  
Hey-ey Hey Hey  
(hey hey hey hey)  
Make me feel it  
(hey hey hey hey)  
  
When they lose you, it can bruise you  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
Break me open, I need someone to see me  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
Make me feel it, make me feel  
  
In the city and the rain is falling down  
(Burn you up and I'll burn you down)  
(Burn you up and I'll burn you down)  
You can make it happen with your eyes, with your eyes alone  
  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
Let me tell you how it all works out  
Never thought we had so much time to lose  
Just learning how to twist and shout  
Doesn't matter much which damn beat you use  
  
Break me open  
(Let me tell you how it all works out)  
(Never thought we had so much time to lose)  
Make me feel it  
(Just learning how to twist and shout)  
(Doesn't matter much which damn beat you use)  
Break me open  
(Let me tell you how it all works out)  
(Never thought we had so much time to lose)  
Make me feel it  
(You make me feel it)  
(Just learning how to twist and shout)  
(Doesn't matter much which damn beat you use)  
  
You can make me feel it  
You can make me, you can make me, you can make me feel it  
You can make me feel it  
You can make me feel it  
You can make me feel it

"
Phineas And Ferb,/p/phineas+and+ferb/kick+it+up+a+notch_21057971.html,Kick It Up A Notch,"[Intro]  
Oh Yeah!  
  
[Verse 1]  
If you're looking for fun baby we're a shoo-in  
But we're a little young to be doin' what we're doin', yeah!  
We can do anything, we can go anywhere  
We got our pockets full of rockets and we're loaded for bear  
Oh yeah!  
  
[Pre-Chorus]  
Not talkin' 'bout a mundane day of the week  
This ain't double-dutch, kick the can, hide 'n' seek or hopscotch  
So get yourself a platypus and a Dean guitar  
Cause if you think this summer's been great so far just watch!  
We'll kick it up a notch!  
  
[Chorus]  
(Kick it up a notch) It's just what we're gonna do!  
(Gonna kick it up a notch) Take it up a level or two!  
(Kick it up a notch) Yeah, I know where we're gonna go!  
'Cause everybody knows summer rocks but now we're ready to roll!  
  
(Solo)  
  
[Verse 2]  
Summertime and the sky is blue  
We can do anything we set our minds to!  
We got heads full of dreams and sneakers full of feet!  
The world is our oyster and life is tastin' sweet!  
  
[Pre-Chorus]  
We're takin' off like we're in a super sonic jet  
But if you think we've gone about as high as we can get just watch!  
We're gonna kick it up a notch!  
  
[Chorus]  
(Kick it up a notch)Oh man you know that it's true!  
(Kick it up a notch, kick it up a notch) We're gonna push on through!  
(Kick it up a notch, kick it up a notch) We're not content to go with the flow  
'Cause everybody knows summer rocks but now we're ready to roll!  
Alright Slash let's roll!  
  
(Slash rocks awesome solo.)  
  
[Bridge]  
(Kick it up a notch) Yeah, crankin' up the evil!  
(Kick it up a notch) I'll cause political upheaval!  
(Kick it up a notch) Yeah, I'm gonna get medieval on you!  
  
[Chorus]  
(Kick it up a notch) Yeah this is our debut!  
(Kick it up a notch, kick it up a notch) Can't wait to read the review!  
(Kick it up a notch, kick it up a notch) Yeah I can feel it down in my soul.  
Cause everybody knows summer rocks and now we're ready to roll!  
  
(Kick it up a notch) It's just what we're gonna do!  
(Kick it up a notch, kick it up a notch) Take it up a level or two!  
(Kick it up a notch, kick it up a notch) I know where we're gonna go  
'Cause everybody knows summer rocks and now we're ready to roll!  
  
(Kick it up a notch)Oh man you know it's true!  
(Kick it up a notch, kick it up a notch) We're gonna push on through!  
(Kick it up a notch, kick it up a notch) Not gonna go with the flow.  
'Cause everybody knows summer rocks but now we're ready to roll!

"
Poison,/p/poison/get+ya+some_20479591.html,Get 'ya Some,"Good God what do I see  
Pretty little thing just  
Looking at me  
Ohhhh, ohhhh sexy thing  
I say walk that thing  
Right over here  
Just one thing I've got to make clear  
Ohhhh, ohhhh sexy thing  
  
The way you move your body  
It's driving me insane  
Don't you dare take me there  
Then shoot me down in flames  
  
She's just like a loaded gun, I just gotta get me some  
Girl's so hot, you know is true  
That woman gonna make a man of you  
  
Really ain't no mystery  
I want you and you want me  
Ohhhh, ohhhh sexy thing  
I want your ten toes up and my ten toes down  
Two wet bodies going round and round  
Ohhhh, ohhhh sexy thing  
  
Now it really ain't no secret, I don't want this night to end  
She said don't you worry Bret I brought along a friend  
  
She's like a loaded gun, I just gotta get me some  
Girl's so, hot you know is true  
That woman gonna make a man of you  
She make a dead man come  
I gotta get me some  
  
The way you move your body  
It's driving me insane  
Don't you dare take me there  
Then shoot me down in flames  
  
She's just like a loaded gun, I just gotta get me some  
Girl's so hot, you know is true  
That woman gonna make a man of you  
She's just like a loaded gun, I just gotta get me some  
She make a dead man come  
I gotta get me some

"
Primus,/p/primus/the+air+is+getting+slippery_20110915.html,The Air Is Getting Slippery,"It's incredibly hot in here today, incredibly hot in here  
It's incredibly hot in here today, incredibly hot in here  
The air is getting slipper and it's not to my surprise  
My heart, it beats irregularly and the sweat it fills my eyes  
I do not mind what I excrete 'cause  
I'm here to make a buck  
And those that cannot take the heat can take a flying  
Forgive me if I hesitate  
It's incredibly hot in here today, incredibly hot in here  
  
The dogs are barking merrily as Jerry sits on high  
If you've studied your Floyd property, you'd know that pigs could fly  
Now if you want an encore you might hear it is luck  
But me, I'd rather play Residents, 'cause I don't give a  
Forgive me if I hesitate  
It's incredibly hot in here today, incredibly hot in here  
  
Now, Fatty, he's a hell of a guy but he sweats like a dancing mule  
He likes to hang out at Checker Gas with the Chets he knew from high school  
He sold enough crystal meth to buy a stepside truck  
But if you ask me twice I'd say the boy ain't worth a  
Forgive me if I hesitate  
It's incredibly hot in here today, incredibly hot in here  
  
The act of perspiration is far beyond control  
If the heat compels to aspirate please try not to miss the bowl  
If sweatiness makes you horny, well darlin' I think you're in luck  
'Cause all this clever banter gives me the urge to fuck

"
Rascal Flatts,/r/rascal+flatts/hot+in+here_21005513.html,Hot In Here,"She jumped in my truck in her bare feet  
Slid on over to the middle seat  
Baby crack a window,  
Crank that AC, high as it can go  
Sign at the bank says it's seventy one  
But it feels like we're seating on the sun  
That little cotton dress ain't helping none  
'Bout to run me off the road  
  
And I, I can barely breathe  
Then she puts her hand, over on my knee  
And I don't know what to do  
Doin' everything, tryin' to keep my cool  
  
But it's hot, hot, hot in here  
Ooh, so hot, hot, hot in here  
Yeah, I can't take her anywhere  
It's so hot, hot, hot in here  
  
So I took a turn heading for the creek  
That suntanned skin was a sight to see  
Soon as she got in I could see the steam  
Rising up off the water  
  
And I, I can barely breathe  
When she wraps her arms all around me  
And I don't know what to do  
Doin' everything, tryin' to keep my cool  
  
But it's hot, hot, hot in here  
Oh, so hot, hot, hot in here  
Yeah, I can't take her anywhere  
It's so hot, hot, hot in here  
  
When we dried off by the bank, it was getting dark  
We threw a blanket on the ground, underneath the stars  
Shoulda' been a little cooler in the moon light  
When she laid her lips on mine  
Oh she laid her lips on mine  
Oh yeah  
  
And I, I can barely breathe  
Anytime when she's anywhere close to me  
And I don't know what to do  
Doin' everything, tryin' to keep my cool  
  
But it's hot, hot, hot in here  
Oh, so hot, hot, hot in here  
Yeah, I can't take her anywhere  
So hot, hot, hot in here  
So hot, hot, hot in here, yeah (I can't take her anywhere)  
It's so hot, hot, hot in here  
  
So hot in here  
Anytime she's close to me  
Yeah it's so hot, hot, hot in here

"
Red Hot Chili Peppers,/r/red+hot+chili+peppers/nevermind_20114761.html,Nevermind,"Never mind the Pac Jam  
Never mind the Gap Band  
Never mind the Zap Band  
Never mind the Funk Scam  
  
Cause we're  
The Red Hot Chili Peppers  
Never mind the British bands  
Never mind the Synth Funk bands  
Never mind the Wham Wham band  
Never mind Duran Duran  
  
Cause we're  
The Red Hot Chili Peppers  
Never mind the Soft Cell shit  
That's strictly for the twits  
Never mind the Men At Work  
Those tunes are for the jerks  
  
Cause we're  
The Red Hot Chili Peppers  
Never mind Hall and Oates  
Those guys are a couple of goats  
Never mind the Culture Club  
That jive's just one big flub  
  
Cause we're  
The Red Hot Chili Peppers

"
Reo Speedwagon,/r/reo+speedwagon/easy+money_20115626.html,Easy Money,"South of the border and busted,  
Caught by a woman I trusted,  
Now don't you call me a fool,  
It could have happened to you,  
It's just my luck,  
It had to happen to me.  
  
Sweet Carmelita betrayed me  
She said, ""Take me home, serenade me.""  
I figured a song could do me no wrong.  
I didn't know how wrong I could be.  
  
Easy money for just one run to Peru.  
It'll be so easy. We'll have no trouble gettin' through.  
Well I almost made it, except for that one border guard.  
He opened up my guitar. Hello prison yard.  
Goodbye easy money. Easy money.  
  
The chiquita must have told 'em my story  
'Cause when my eyes finally focused next morning  
Carmelita had spoken 'bout guitars and some coke  
And she laughed as they slapped me in chains.  
  
I was thrown in cell with a killer.  
A convict who coughed through the night.  
While I laid awake with the chills and shakes,  
Hoping for a file in a cake.  
  
Easy money for just one run to Peru.  
It'll be so easy. We'll have no trouble gettin' through.  
Well I almost made it, except for that one border guard.  
He opened up my guitar. Hello prison yard.  
Just to make me mad he smashed my guitar.  
Goodbye, goodbye, goodbye,  
Easy money

"
Rod Stewart,/r/rod+stewart/hot+legs_20117105.html,Hot Legs,"Who's that knocking on my door  
It's gotta be a quarter to four  
Is it you again coming 'round for more  
Well you can love me tonight if you want  
  
But in the morning make sure you're gone  
I'm talkin' to you  
  
Hot legs, wearing me out  
Hot legs, you can scream and shout  
Hot legs, are you still in school  
I love you honey  
  
Gotta most persuasive tongue  
You promise all kinds of fun  
But what you don't understand  
I'm a working man  
  
Gonna need a shot of vitamin E  
By the time you're finished with me  
I'm talking to you  
  
Hot legs, you're an alley cat  
Hot legs, you scratch my back  
Hot legs, bring your mother too  
I love you honey  
  
Imagine how my daddy felt  
In your jet black suspender belt  
Seventeen years old  
He's touching sixty four  
  
You got legs right up to your neck  
You're making me a physical wreck  
I'm talking to you  
  
Hot legs, in your satin shoes  
Hot legs, are you still in school  
Hot legs, you're making me a fool  
I love you honey  
  
Hot legs, making your mark  
Hot legs, keep my pencil sharp  
Hot legs, keep your hands to yourself  
I love you honey  
  
Hot legs, you're wearing me out  
Hot legs, you can scream and shout  
Hot legs, you're still in school  
I love you honey

"
Rolling Stones,/r/rolling+stones/hot+stuff_20118142.html,Hot Stuff,"Hot stuff, hot stuff  
Can't get enough  
Hot stuff, hot stuff, can't get enough  
The music is mighty, mighty fine  
Hot stuff  
Play it rough  
Cause music is want I want  
To keep my body always moving  
Yeah, shake it up, hot stuff  
Everyday I get another dose  
I can't stand it when the music stops  
Hot stuff  
Everybody on the dance floor  
You know what I'm talking about  
Music make you forget all your trouble  
Make you sing and make you tell the whole wide world  
So what? Hot stuff  
I want to tell all my friends in London  
There ain't nothing wrong with you  
But you'd better shape up  
Shake it up, your hot stuff  
All the people in New York City  
I know you all going broke  
But I know your tough, yeah you're hot stuff  
To everybody in Jamaica  
That's working in the sun  
Your hot, your hot stuff  
Shake it up, hot stuff  

"
Scorpions,/s/scorpions/restless+nights_20122529.html,Restless Nights,"Blackout in London  
Just slippin' slide  
Blackout in London  
I'm just about to lose my mind  
  
Big time in Paris  
Time's gonna fly  
Big time in Paris  
It's c'est la vie for me tonight  
  
Here I go  
To take the one and only road I know  
In my life  
Here I go  
Another place to bare my heart and soul  
Restless nights  
  
Hot shot in Dallas  
A wild horse to ride  
Hot shot in Dallas  
I don't know how but I survived  
  
Rock hard in Rio  
Pure sex and crime  
Rock hard in Rio  
It's just too much to take tonight  
  
Here I go  
To take the one and only road I know  
In my life  
Here I go  
Another place to bare my heart and soul  
Restless nights  
  
Restless nights  
Restless nights  
  
Red hot in Moscow  
Turn back the tide  
Red hot in Moscow  
The eagle rocks the bear tonight  
  
Die hard in Tokyo  
Lexington nights  
Die hard in Tokyo  
I barely made it out alive  
  
Here I go  
To take the one and only road I know  
In my life  
Here I go  
  
Another place to bare my heart and soul  
Restless nights

"
Status Quo,/s/status+quo/mysteries+from+the+ball_20268455.html,Mysteries From The Ball,"Running along on the side of the waterfront  
Someone is looking at me  
Trying to turn me around like an enemy  
Trying to turn me away  
Holding on tight to the side of reality  
Is it a vision I see?  
Leading me on to the pictures that I want to see  
  
Fantasy lovingly restored to me  
Magic moments from the past, magic moments  
Mysteries from the ball  
  
Back at the table it's getting too hot for me  
Ice is afloat on my wings  
Caught in the thunder and lightning of everything  
Caught in the everyday things  
Moving on up is the feeling inside of me  
Losing my grip on the floor  
Holding on tight to the hand that has given me more  
  
Fantasy lovingly restored to me  
Magic moments from the past, magic moments  
Mysteries from the ball  
  
Running along on the side of the waterfront  
Someone is looking at me  
Trying to turn me around like an enemy  
Trying to turn me away  
Moving on up is the feeling inside of me  
Losing my grip on the floor  
Holding on tight to the hand that is giving me more  
  
Fantasy lovingly restored to me  
Magic moments from the past, magic moments  
Mysteries from the ball lovingly restored to me  
Magic moments from the past lovingly restored to me  
Mysteries from the ball

"
Steve Miller Band,/s/steve+miller+band/mercury+blues_20262259.html,Mercury Blues,"Had my money  
I tell you what I'd do  
I would go downtown  
Buy a Mercury or two  
Cause I'm crazy 'bout a Mercury  
Cruise up and down this road  
Up and down this road  
I'm goin' to buy me a Mercury  
And I'll cruise up and down this road  
Up and down this road  
  
You know that gal I love  
I stole her from a friend  
Fool got lucky stole her back again  
Because she knowed he had a Mercury  
Cruise up and down this road  
Up and down this road  
Well, she knowed he had a Mercury  
And she cruise up and down this road  
  
Hey now mama  
Where'd you stay last night  
Your hair's all down  
Your clothes don't fit you right  
Had my money  
I tell you what I'd do  
Go downtown and buy a Mercury or two  
Cause I'm crazy 'bout a Mercury  
And I'll cruise up and down this road  
Up and down this road  
  
I'm going to buy me a Mercury  
And I'll cruise up and down this road  
Up and down this road  
  
I'm going to buy me a Mercury  
Going to buy me a Mercury  
Going to buy me a Mercury  
Cruise, cruise up and down this road  
Up and down this road  
  
I'm going to buy me a Mercury  
Buy me a Mercury  
Going to buy me a Mercury  
Cruise, cruise up and down this road  
Up and down this road

"
Tom Waits,/t/tom+waits/mockin+bird_20139000.html,Mockin' Bird,"Mocking Bird high in a tree  
Looks like you got the best of me  
Mocking Bird singing his song  
Well Mocking Bird mocking me  
Now that you're gone  
  
Mocking Bird high in a loof  
Well he's blowing notes on top my roof  
Mocking Bird singing his song  
Well Mocking Bird mocking me  
Now that you're gone.  
  
Mocking Bird high in a tree  
Looking up at you, you're looking down at me  
Mocking Bird high in a loof  
Well he's blowing notes on top my roof.  
  
Mocking Bird high in a tree  
Looking up at you, you're looking down at me  
Mocking Bird singing his song  
Well Mocking Bird mocking me  
Now that you're gone.  
  
Throwed some papers, tried to scare him away  
Just looked down at me and this is what he said  
  
Mocking Bird high in a tree  
Looks like you got the best of me  
Mocking Bird singing his song  
Well Mocking Bird mocking me  
Now that you're gone

"
Vanessa Williams,/v/vanessa+williams/ill+be+home+for+christmas_20143509.html,I'll Be Home For Christmas,"I'll be home for christmas  
  
I'll be home for christmas  
You can count on me  
Please have snow, and mistletoe  
And presents, by the tree  
  
Christmas Eve will find me  
Where the love light, gleams  
I'll be home for christmas  
If only in my dreams  
  
Christmas Eve will find me  
Where the love light, gleams  
I'll be home for christmas  
If only in, if only in,  
  
If only in my, Dreams

"
