artist,link,song,text
Black Sabbath,/b/black+sabbath/loser+gets+it+all_20019341.html,Loser Gets It All,"It's a loaded dice, that you throw this time,  
If you turn the Ace, it'll turn out fine,  
When you spin the wheel, and you get your call,  
South of the line, well the loser gets it all.  
  
One too many days, one too many nights,  
You cried too many tears, had too many fights,  
And you know it's a bad time, Bad time to lose.  
  
Every face you see, has the staring eyes  
Every passing glance, makes you realize  
And you know it's a bad time, Bad time to lose.  
  
God knows there's no good time.  
  
Too many days, and too many nights,  
You cried too many tears, had too many fights,  
And you know it's a bad time, Bad time to lose,  
Yeah, yeah, Bad time to lose,  
Bad time to lose, Bad time to lose.

"
Black Sabbath,/b/black+sabbath/swinging+the+chain_20019409.html,Swinging The Chain,"It's against my uniform  
To be a civil judge  
All the songs are history now  
'Bout rock stars and their grudge  
Let us cast our minds back  
To thirty years or more  
You took up all the vandals  
Will Hitler beat 'em all?  
  
And we're sad and sorry  
Really sorry that it happened that way  
Yes we're sad and sorry  
But why'd you have to treat us that way?  
  
Compare ourselves with others  
And cover them in sin  
Oh, God what a terrible  
A terrible state we're in  
There must be some way out of here  
A compromise that's right  
If we cannot work it out  
We're gonna have to fight  
  
Yes we're sad and sorry  
Really sorry that it happened that way  
Yes we're sad and sorry  
We cannot go on in those days  
  
I'm talking about my brothers  
Yeah, I'm talking 'bout sisters as well  
I wish you good luck  
Good luck!  
  
Oh, but the world's still on fire  
Chain the hope you take on, liar  
This fire  
We're on fire, we're on fire, yeah...

"
Black Sabbath,/b/black+sabbath/you+wont+change+me_20019469.html,You Won't Change Me,"I'm just a man and I am what I am  
Nobody will ever change my ways  
I don't need money and I don't need no lies  
I only need to live for today  
But I'd like to talk things over with you  
I want to hear the things you say, today  
Although you won't change my anyway, no no way  
  
I wish you'd come and see me, I'd like to hold you  
I want to set my mind all free  
You understand me woman, you give me time  
But I don't need no sympathy  
Still I wonder what it's like to be loved  
Instead of hiding in myself  
Nobody will change me anyway, no no way  
  
Nobody's gonna change my world  
That's something too unreal  
Nobody will change the way I feel  
  
So listen to me now, hear what I say  
Please give me time and maybe love  
If there's a God up there, well I hope he helps me  
I need him now to set me free  
'Cause it may be that it's over for me  
If you don't hear the things that I say, today  
Nobody will change me anyway, no no way  
  
Nobody's gonna change my world, that's something too unreal  
Nobody will change the way I feel

"
Blur,/b/blur/come+together_20021018.html,Come Together,"I don't understand  
You're walking all over me  
All over me to you  
Well you must be mad  
And you know you are  
You should have known  
I'd do anything for you  
  
So why, why  
Can't we come together  
Why?  
Why, why  
Can't we come together  
Why?  
  
Inside my head  
There's nothing left  
It's all been taken out  
Been taken out by you  
Do I care?  
Well you know I do  
You should have known  
I'd do anything for you  
  
So it's been said  
And you know it all  
Then you should have known  
I'd do anything for you  
For you  
  
So why, why  
Can't we come together  
Why?  
Why, why  
Can't we come together  
Why?

"
Bob Marley,/b/bob+marley/jungle+fever_20525671.html,Jungle Fever,"Fever, jungle fever, jungle fever, jungle fever,  
Jungle fever, jungle fever, jungle fever, jungle fever.  
  
Eh, my temperature gets high with jungle fever.  
My temperature gets high with jungle fever.  
  
Jungle fever, jungle fever, jungle fever, jungle fever.  
  
Jungle fever, jungle fever, jungle fever, jungle fever,  
jungle fever, jungle fever.  
  
Eh, my temperature gets high with jungle fever.  
My temperature gets high with jungle fever. Jungle fever!  
  
Ay! Jungle! Jungle fever, jungle fever, jungle fever, jungle fever.  
Jungle fever, jungle fever, jungle fever, jungle fever.

"
Bob Marley,/b/bob+marley/mr+brown_20261865.html,Mr Brown,"Oh, oh, oh, oh  
Its Mr Brown Mr Brown is a clown who rides to town in a coffin.  
Well, here he comes In the top is, three rows on top and two inside there.  
Oh what a confusion! Ooh yeah yeah!  
What a botheration! Ooh now now!  
  
Who is Mr Brown? I wanna know now!  
He is nowhere to be found.  
From Mandeville to slide-a-ville, coffin runnin' around,  
Upsetting, upsetting, upsetting the town,  
Asking for Mr Brown.  
From Mandeville to slide-a-ville, coffin runnin' around,  
Upsetting, upsetting, upsetting the town,  
Asking for Mr Brown.  
I wanna know who is Mr Brown?  
Is Mr Brown controlled by remote?  
  
Oh, calling duppy conqueror,  
I'm the ghost-catcher!  
This is your chance, oh big, big Bill bull-bucka,  
Take your chance! Prove yourself! Oh, yeah!  
  
Down in parade  
People running like a masquerade.  
The police make a raid,  
But the people, oh, yeah, yeah, yeah, yeah, yeah, they think it  
Fade.  
  
What a thing in town  
Crows chauffeur-driven around,  
Skankin' as if they had never known  
The man they call Mr Brown  
  
I can tell you where he's from now,  
From Mandeville to slide-a-ville, coffin running around,  
Upsetting upsetting upsetting the town,  
Asking for Mr Brown.  
From Mandeville to slide-a-ville

"
Bob Marley,/b/bob+marley/steppin+razor_20826082.html,Steppin' Razor,"If you wanna live  
Treat me good  
If you wanna live, and live, and live  
Treat me good  
I'm like a walkin' razor  
Don't watch my size, I'm dangerous  
I'm like a walkin' razor  
Don't watch my size, I'm dangerous  
If you are a bully  
I beg you look for me good  
If you are a bully, a folly, a bully  
Treat me good  
I'm like a steppin' razor  
Don't watch my size, I'm dangerous  
I'm like a steppin' razor  
Don't watch my size, I'm dangerous  
You are a bully  
Treat me good  
If you are a bully, a bully, a bully  
Look for me good  
I'm like a walkin' razor  
Don't watch my size, I'm dangerous  
I'm like a walkin' razor  
Don't watch my size, I'm dangerous  
[Incomprehensible]  
I beg you look for me good  
Be quiet  
I beg you treat me good  
I'm like a stepin' razor  
Don't watch my size, I'm dangerous  
I'm like a stepin' razor  
Don't watch my size, I'm dangerous  

"
Bob Rivers,/b/bob+rivers/kill+the+wabbit_21004043.html,Kill The Wabbit,"In the dead of night  
A shimmewin' wight  
Gweem of a bwade  
And dah devew was paid  
When dah axe comes down  
A chiwin' sound  
Steew against dah head  
Anothaw wabbit's dead  
I'm a wabbit swayer  
A guitaw pwayaw  
With a nasty habbit  
  
Kill dah wabbit! (hah hah hah)  
AhhhaahooOhhh  
Be vewy vewy qwiet!  
I'm wookin' fo wabbits...  
  
I'm a mean mistweetah  
A wabbit feastah  
And I pwedict  
A bwoody Eastaw  
A scuwowing shadow  
And dah shadow was dis wabbit  
And dah night aiwah echoes  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Kill dah wabbit!  
Ohhh... and dayah won't be any mow wabbits awound  
No mow Wodgah Wabbit  
No mow Petah Wabbit  
And no mow Pwayboy Bunny Wabbits!  
Ah ha ha ha ha  
Be vewy vewy cawhafo bbit

"
Bob Seger,/b/bob+seger/golden+boy_20021936.html,Golden Boy,"Golden boy  
Take your place  
Among the stars  
  
Light your fire  
Cast your glow  
Near and far  
  
Mother's eyes  
Warm you when you sleep  
  
There's a tree  
By a brook  
In the glade  
  
There's a wave  
Off a cape  
Making way  
  
Galaxies  
Rush away from you  
  
I'll be there  
In the wind  
In your sails  
  
Through the clouds  
Through the fog  
Through the gates  
  
I'll be there  
Golden boy for you

"
Bob Seger,/b/bob+seger/lookin+back_20525626.html,Lookin' Back,"You hit the street, you feel them staring  
You know they hate you you can feel their eyes a glarin'  
Because you're different, because you're free  
Because you're everything deep down they wish they could be  
[Chorus:]  
You're lookin back (lookin back) they're lookin back (lookin back)  
Too many people lookin back  
You're lookin back (lookin back) they're lookin back (lookin back)  
Too many people lookin back  
They watch the news, see young men dying  
They watch them bleedin' and listen to them lyin'  
And if they're normal if they can see  
They just reach out and change the channel on the TV  
[Chorus]  
When they could vote, and end the war  
They're much too busy fittin' locks upon the back door  
Give you a foxhole, a place to hide  
Cause when the war come the cops'll be on their side  
[Chorus]  
  

"
Bob Seger,/b/bob+seger/sometimes_20021950.html,Sometimes,"Sometimes I move in chains  
But I never feel the pain  
I wish I could explain  
Sometimes  
  
Sometimes it goes so fast  
I try to make some moment last  
I watch it slippin' past  
Sometimes  
  
I get this infernal need  
I'm losin' ground  
Gotta make up speed  
Right now  
Something's there just out of reach  
Something I'm not sure I need  
Something I just can't let be  
Touchin' something deep in me  
  
Sometimes burnin' bright  
In the dark heart of the night  
I think I see a light  
Sometimes  
  
Sometimes I hear the sound  
Of some night train leavin' town  
I want to chase it down  
Sometimes  
  
I want to catch that train  
I want to get on board  
I want to ride away to some distant shore  
Right now  
I want to leave behind this hopeless maze  
Of broken dreams and endless days  
I want to wake up some place far away  
I wanna wake up to a brand new day  
Sometimes  
  
Sometimes I move in chains  
But I never feel the pain  
I wish I could explain  
Sometimes  
  
Sometimes it goes so fast  
I try to make some moment last  
I watch it slippin' past  
Sometimes  
  
I watch it slippin' past  
Sometimes

"
Bon Jovi,/b/bon+jovi/billy+get+your+guns_20022187.html,Billy Get Your Guns,"I just seen trouble  
He's calling out your name tonight  
Billy get your guns  
  
You could walk away  
But I know you were born to fight  
So billy get your guns  
  
The bandoleers are strung out  
In the promenade  
Billy get your guns  
  
Billy get your guns  
There's trouble blowing like a hurricane  
Billy get your guns  
That's the price on your head for the  
Price of fame  
And it'll never change  
Billy get your guns  
  
There's a whiskey bottle empty  
Sittin' on the bar  
Billy get your guns  
And some organ grinder singing  
About some sucker moving on  
Billy get your guns  
  
All the whores are hanging out  
Waiting to get paid  
Billy get your guns  
From some johnny on the spot  
Who said hey keep the change baby  
  
Billy get your guns  
There's trouble blowing like a hurricane  
Billy get your guns  
That's the price on your head for the  
Price of fame  
And it'll never change  
  
They christened you with whiskey  
And there's fire running through your veins  
Well you're an outlaw just the same  
And every night a bullet wears your name  
  
I've seen hangman dancing  
Beneath the pale moonlight  
Billy get your guns  
And every stranger that you meet  
Thinks it's his lucky night  
Billy get your guns  
  
I don't envy you billy  
But I want to say  
You better get your guns  
'cause every outlaw that's died  
Will live to ride again  
Billy get your guns  
  
Billy get your guns  
There's trouble blowing like a hurricane  
Billy get your guns  
That's the price on your head for the  
Price of fame  
And it'll never change  
Billy get your guns

"
Bon Jovi,/b/bon+jovi/drift+away_20187406.html,Drift Away,"Day after day I get more confused  
Trying to see the light  
In the morning rain  
Going on a game  
You have to lose  
'Cause the feeling's changed  
I won't lose again  
  
CHORUS 1  
Giving the people  
As I pray my soul  
I wanna get lost in rock'n'roll  
And drift away  
  
Sometimes I think  
I've always been down  
I don't understand the things I see  
The world outside seems so unkind  
So unkind  
But I'm dependin' on you to let it  
See me through  
  
REPEAT CHORUS 1

"
Bon Jovi,/b/bon+jovi/judgement+day_20525119.html,Judgement Day,"You take and you take without giving  
Like the ride is never going to end  
You think you know who's going to Heaven  
Well I know I'm going to see you again  
On Judgement Day  
Others, they walk the bad road  
If you do you better watch what you say  
You think that you can hide in your shadow  
But it's your shadow gonna ruin your way  
On Judgement Day  
You walk through the fire, no where to run to, no one to blame  
Cause Hey, Hey, Hey  
Winners and losers, sinners and users, will all have to pay  
On Judgement Day  
  
Some people they call me brother  
Some people they say that they care  
Some people they steal from the Heavens above  
It's going to be a cross to bear  
On Judgement Day  
You walk through the fire  
With nowhere to run to, no one to blame  
Well Hey, Hey, Hey  
Winners and losers, sinners and users, will all have to pay  
On Judgement Day  
  
It's just you and me  
I won't fade away  
Let's face up to the truth  
It's our own Judgement Day  
  
On Judgement Day  
You walk through the fire  
Nowhere to run to, no one to blame  
Hey, Hey, Hey  
Winners and losers, sinners and users, will all have to pay  
On Judgement Day

"
Bon Jovi,/b/bon+jovi/loves+the+only+rule_20476198.html,Love's The Only Rule,"I don't give a damn how it's supposed to be  
That might work for you, it don't work for me  
You write your truth and I'll write mine  
One man's ceiling's another man's sky high  
  
Flying like an aeroplane  
Crying like the lonely whistle of a long black train  
Dance in the pouring rain  
Spit in the eye of a hurricane  
Who said life has got to be so cruel  
Love's the only rule  
  
It's written in the stars where I fit in  
It's going to hurt sometimes, you got to lose to win  
You got your sins and I got mine  
Sell your secrets, kiss them all goodbye  
  
Flying like an aeroplane  
Alive like a lonely note from John Coltrane  
Run like it's a getaway  
Say those things that you shouldn't say  
Think about it, wouldn't that be cool?  
Love's the only rule  
  
Might be a wrecking ball  
Or just a wake up call  
Don't matter where the pieces fall  
  
Woohoo's  
Woohoo's  
Woohoo's  
  
I'm gonna fly like an aeroplane  
Cry like the whistle of a long black train  
Dance in the pouring rain  
I'm alive like a lonely note from John Coltrane  
Run like its a getaway  
Say those things that you shouldn't say  
  
Where love, love's the only rule  
Yes love, love's the only rule

"
Boney M.,/b/boney+m/fever_20022525.html,Fever,"Never know how much I love you  
Never know how much I care  
When you put your arms around me  
I get a fever, that's so hard to bear  
  
You give me fever, when you kiss me  
Fever when you hold me tight  
Fever, in the morning  
Fever all through the night  
  
Sun lights up the daytime  
Moon lights up the night  
I light up when you call my name  
And I know I'm gonna treat you right  
  
You give me fever, when you kiss me  
Fever when you hold me tight  
Fever, in the morning  
Fever all through the night  
  
Everybody gots the fever [should be ""everybody's got...""]  
That is something you all know  
Fever isn't such a new thing  
Fever started long ago  
  
Romeo loved Juliet  
Juliet, she felt the same  
When he put his arms around her  
He said ""Julie baby, you're my flame""  
  
Thou givest fever, when he kisseth  
Fever with thy flaming youth  
Fever, I'm a fire  
Fever, yeah I burn for thou  
  
Captain Smith and Pocahontas  
Had a very very mad affair  
When her daddy tried to kill him  
She said, ""daddy, oh, don't you dare!""  
  
You give me fever [should be ""he gives me fever""]  
With his kisses  
Fever when he holds me tight  
Fever, I'm his misses  
Daddy, won't you treat him right?  
  
Now you've listened to my story  
Here's a point that I have made  
Chicks were born to give you fever  
Be it fahrenheit or centigrade  
  
They give you fever, when you kiss them  
Fever, if you live, you learn  
Fever, 'till you sizzle  
What a lovely way to burn  
  
They give you fever, when you kiss them  
Fever, if you live and learn  
Fever, 'til you sizzle  
What a lovely way to burn  
  
What a lovely way to burn (they give you fever)  
What a lovely way to burn (they give you fever)  
What a lovely way to burn (they give you fever)  
What a lovely way to burn (they give you fever)  
What a lovely way to burn (they give you fever)  
What a lovely way to burn  
What a lovely way to burn

"
Bonnie Raitt,/b/bonnie+raitt/burning+down+the+house_20524797.html,Burning Down The House,"Watch out, you might get what you're after  
Cool baby, you're strange but not a stranger  
I'm an ordinary girl  
And I'm burnin' down the house  
  
Hold tight, wait till this party's over  
Hold tight, well we're gonna be in for some nasty weather  
There has got to be a way  
And we're burnin' down the house  
  
Here's your ticket, pack your bags, it's time for goin' overboard  
Transportation is here  
Close enough but we're not too far, bet you're wonderin' where you are  
Fight fire with fire  
  
Burning down the house  
  
All wet, and you might need a raincoat  
Shake down, my dreams are walkin' in broad daylight  
365 degrees  
And we're burnin' down the house  
  
My house, out of the ordinary  
That's right, I don't want to really hurt nobody  
Some things sure sweep me off my feet  
And we're burnin' down the house

"
Bonnie Raitt,/b/bonnie+raitt/run+like+a+thief_20524773.html,Run Like A Thief,"Well it was alright at midnight and you fell out at three  
So I made you warm and stoked the dying fire  
When it all came down this morning you were lying next to me  
How sweet the wine of desire  
  
Well we cheated on a friend and cheaters never win  
Oh the truth I know would be a small relief  
I could never be the one to say  
Her best friend took you down  
  
Gonna run in the night hide when ever it's light  
Gonna run in the night like a thief  
Just ain't no use think it over I was blind but now I see  
Well she's coming back and I know just what I'll do  
If it comes right down to you leaving her or staying here with me  
  
How sweet the memory of you  
Well we cheated on a friend and it looks like I lose again  
I could never be the one to say  
  
Her best friend took you down  
I'd rather run in the night hide when ever it's light  
Gonna run in the night like a thief  
Like a thief in the night hide when ever it's light  
Gonna run in the night like a thief

"
Bonnie Raitt,/b/bonnie+raitt/too+soon+to+tell_20022630.html,Too Soon To Tell,"So now there's somebody new,  
These dreams I've been dreaming,  
Have all fallen through.  
You say I'll be fine,  
It only takes time  
Someday, that may be true  
  
But it's too soon to tell  
It's too soon to say  
Maybe someday I'll be able to wish you well  
But right now,  
It's just too soon to tell  
  
It's all for the best, so you say  
You never intended to hurt me this way  
You want to hear  
I won't drown in my tears,  
Well, baby the best that I can say  
  
Is it's too soon to tell  
It's too soon to say  
Maybe someday I'll be able to wish you well  
But right now it's just too soon to tell  
Well right now,  
It's just too soon to tell

"
Bosson,/b/bosson/summer+with+you_20741820.html,Summer With You,"Do you remember our place where we used to meet  
Down by the sea  
And all the crazy plans we made  
And the promises, we swore to keep  
I was young and so were you  
But we both could feel our love was true  
There was nothing in this world  
That we couldn't do... Oh...  
  
I'll go back in time, to when you were mine  
I would trade my life for one more summer with you  
I'll erase my mind, if I could rewind  
I would trade my life for one more summer with you  
  
Do you remember all the songs that you used to play  
And I used to write, and all the fantasies we had  
Of becoming stars, over a night  
Now I am here and I am proud of  
What I've acheved, on my own  
But succes can not replace ou and without you,  
I'm no one...  
  
I'll go back...  
  
I found my love when I was seventeen  
And you, you were on fire, the queen of my heart  
And we, we were on fire, fire invincible tearm  
And we promised we would never part  
But then one day in the beginning of fall  
When the rain pushed the summer away  
I went back to our place, and you were gone,  
They told me that you left that same day...  
  
Oh... Oh...  
  
I'll go back...

"
Bread,/b/bread/change+of+heart_20024100.html,Change Of Heart,"Everyone's thinkin' when he comes home  
He'll be takin' you back from me  
But nobody knows just how deep our love goes  
And he'll never take you from me  
  
Now I know that you never meant to cheat  
And I never meant to steal  
But you only forget when there's better yet  
And I know that's how we both feel  
  
It's a change of heart  
Look out for some rain  
When you change your heart  
One man's loss is another man's gain  
  
Everyone's sayin' when he comes home  
He'll loosen my hold on you  
But they just don't know that you're free to go  
And love's my only hold over you  
  
And I knew the night that your tears were fallin'  
What you were goin' through  
You knew it'd be hell but you had to tell him  
Now it would be me and you  
  
It's a change of heart  
Worked out for the best  
When you change your heart  
Save yourself and forget all the rest

"
Bread,/b/bread/i+dont+love+you_20023972.html,I Don't Love You,"I don't love you  
I just want you  
If I don't have you never be the same  
I don't love you, but girl you'd drive a man  
Insane  
I don't love you  
But I need you  
I don't even want to know your name  
Every single minute you know is causing me  
Great pain  
I don't come from 'cross the RR tracks  
I don't need no little body hangin' off my back  
If you got plans for me  
You'd better start singin' the blues.  

"
Britney Spears,/b/britney+spears/ill+remember+you_21078857.html,I'll Remember You,"Hey, what's your name?  
Hey, what's your name?  
'Cause I need to know  
'Cause I need to know.  
  
I've been high and I've been low  
Far behind and far below  
Never seen you before  
If I die before I wake  
Promise me  
Remember me tomorrow  
'Cause I'll remember you  
I'll remember you  
I'll remember you  
I'll remember you  
(I'll remember you).  
  
Hey, what's your name?  
Hey, what's your name?  
'Cause I need to know  
'Cause I need to know.  
  
I've been high and I've been low  
Far behind and far below  
Never seen you before  
If I die before I wake  
Promise me  
Remember me tomorrow  
I've been high and I've been low  
Far behind and far below  
Never seen you before  
If I die before I wake  
Promise me  
Remember me tomorrow  
'Cause, 'cause, 'cause, 'cause, 'cause, 'cause, 'cause  
I'll remember you  
I'll remember you  
(I'll remember you).

"
Bruce Springsteen,/b/bruce+springsteen/bring+on+the+night_20025212.html,Bring On The Night,"I lie in bed but baby I can't sleep no matter how hard I try  
There's something bad, baby, wrong with me whenever I close my eyes  
The dreams of Mary keep me awake with every little curve in place  
When I walk home in the daybreak I pray come back home, baby, won't you give
me  
Darlin' bring on the night, oh yeah darlin', bring on the night  
Oh now darlin', bring on the night  
  
I walk the street, I'm lookin' for romance  
I end up stumblin' in some stupid half-trance  
As I watch the lovers mix with circumstance  
We watch the disco dancers dance  
  
I look for connection in some new eyes  
But for protection they're tranquilized  
Forbidding close inspection of who's tellin' who  
Forbidding close inspection of who's tellin' who lies  
  
Bring on the night, oh yeah darlin', bring on the night  
Oh now darlin', bring on the night  
  
Is it as simple as it seems  
I don't know what I'm doin' here, is it as simple as it seems  
Is it as simple as I fear, well if I'm right...  
  
I look for connection in some new eyes  
But for protection they're tranquilized  
Forbidding close inspection of who's tellin' who  
Forbidding close inspection of who's tellin' who  
Baby of who's tellin' who lies  
  
Bring on the night, oh yeah darlin', bring on the night  
Oh now darlin', bring on the night, oh now darlin', bring on the night  
Come on darlin', bring on the night  
Oh now darlin' bring on the night

"
Bruce Springsteen,/b/bruce+springsteen/fever_20024971.html,Fever,"When I get home from my job  
I turn on my t.v.  
But I can't keep my mind on the show  
When I lay down at night  
I don't get no sleep  
So I turn on the radio  
But, lord, the only thing I hear  
Is you whisperin' in my ear  
The words that you used to say  
Well, now the days grow longer  
My love grows stronger  
And the fever gets worse every day  
  
I got a fever for a girl  
He's got the fever  
Oh, he's got the fever  
Nothing that a boy can do  
When he's got the fever for a girl  
He's got the fever  
Oh, he's got the fever  
Left this little boy blue  
  
I can remember comin' home  
See you standin' at the stove  
With the dishes on the table  
Dinner ready to go  
Or maybe out to a movie show  
Something that you'd like to see  
Oh, you were my sun in the morning  
And my moon at night  
When you put your arms around me  
Made me fell alright  
Well, now the days grow longer  
And my love just grows stronger  
And the fever gets so bad at night  
  
I got a fever for a girl  
He's got the fever  
Oh, he's got the fever nothing that a boy can do  
When he's got the fever for a girl  
He's got the fever  
Oh, he's got the fever  
Left this little boy blue  
  
It's gonna be alright, now  
If I can make it to the morning  
I'm gonna be alright, now  
If I can just make it to the morning  
  
It's just this long and lonely nights  
Every time I close my eyes  
All I see is her face  
Every time I shut my eyes  
All I see is her face  
But I'm gonna be alright, now  
I'll be alright, now  
When I shut down all the lights  
When I turn off all the lights  
When I turn down all the lights  
And when I lay my head on the pillow  
I can't stop myself in thinking  
""Baby, where are you tonight? ""  
""Where is she tonight? ""

"
Bruce Springsteen,/b/bruce+springsteen/im+on+fire_20025015.html,I'm On Fire,"Hey little girl is your daddy home?  
Did he go and leave you all alone?  
Mm-Hm, I got a bad desire  
  
Oh Oh Oh, I'm on fire  
  
Tell me now baby is he good to you?  
And can he do to you the things that I do? -  
Oh no, I can take you higher  
  
Oh Oh Oh, I'm on fire  
  
Sometimes, it's like someone took a knife, baby, edgy and dull  
And cut a six-inch valley through the middle of my skull  
  
At night I wake up with the sheets soaking wet  
And a freight train running through the middle of my head  
Only you, can cool my desire  
  
Oh Oh Oh, I'm on fire  
Oh Oh Oh, I'm on fire  
Oh Oh Oh, I'm on fire  
  
Hoo Hoo Hoo  
Hoo Hoo Hoo  
Hoo Hoo Hoo Hoo Hoo  
Hoo Hoo Hoo  
Hoo Hoo Hoo Hoo Hoo

"
Bruce Springsteen,/b/bruce+springsteen/just+like+fire+would_21075390.html,Just Like Fire Would,"One night in a motel room  
Eyes cast like steel  
I drank the wine that they left on my table  
I knew the morning was too far  
I smoked my last cigarette  
I stay only to get by  
The night was dark and the land was cold  
I was frozen right to the bone  
  
Just like fire would  
I burn up  
Just like fire would  
Just like fire would  
I burn up, oh  
  
Five hundred miles I have gone today  
Tomorrow it's five hundred more  
Outside my window the world passes by  
Its stranger than a dream  
  
Just like fire would  
I burn up  
Just like fire would  
Just like fire would  
I burn up  
  
I go to work and I earn my pay, lord  
My sweat falls to the ground  
I see you now but we may never meet again child  
The ice is hanging on the door  
  
One night in a motel room  
Eyes cast like steel  
I drank the wine that they left on my table  
Knew the morning was too far  
  
Just like fire would  
I burn up  
Just like fire would  
Just like fire would  
I burn up  
Just like fire would  
I burn up  
Just like fire would  
Just like fire would  
I burn up

"
Bruce Springsteen,/b/bruce+springsteen/magic_20454233.html,Magic,"I got a coin in your palm  
I can make it disappear  
I got a card up my sleeve  
Name it and I'll pull it out your ear  
  
I got a rabbit in the hat  
If you wanna come and see  
This is what will be  
This is what will be  
  
I got shackles on my wrists  
Soon I'll slip and I'll be gone  
Chain me in a box in the river  
And rising in the sun  
  
Trust none of what you hear  
And less of what you see  
This is what will be (This is what will be)  
This is what will be  
  
(I'll cut you in half)  
  
I got a shiny saw blade (a shiny saw blade)  
All I need's a volunteer  
I'll cut you in half  
While you're smilin' ear to ear  
  
And the freedom that you sought  
Driftin' like a ghost amongst the trees  
This is what will be  
This is what will be (This is what will be)  
  
Now there's a fire down below  
But it's coming up here  
So leave everything you know  
Carry only what you fear  
  
On the road the sun is sinkin' low  
Bodies hanging in the trees  
This is what will be (This is what will be)  
This is what will be

"
Bryan White,/b/bryan+white/helpless+heart_20025779.html,Helpless Heart,"I'm sitting here inside this stranger's place  
And time is racing by  
I've been way out here for a month or more  
Tonight I'm wondering why  
You try to understand the things that I feel  
Maybe this time I'll find a way to explain it  
Cause there is a dream deep inside my head  
And it may seem like it's breaking the thread  
That holds me to you  
Still you have never wanted to change me  
But darling I know though we're far apart  
The signal is strong  
This helpless heart will always belong to you  
To you  
This power takes me from the place I belong  
To where only the strong get through  
You've got keep on believing or you'll lose your way  
Cause it slips right out of view  
Though there are days the light can flicker and fade  
Here in this place tonight a fire is burning  
Cause there is a dream deep inside my head  
And it may seem like it's breaking the thread  
That holds me to you  
Still you have never wanted to change me  
But believe me I know though we're far apart  
The signal is strong  
This helpless heart will always belong to you  
This helpless heart will always belong to you  
Will always belong to you  
To you  
Only to you  
To you

"
Cake,/c/cake/carbon+monoxide_10055601.html,Carbon Monoxide,"Too much carbon monoxide for me to bear  
Too much carbon monoxide for me to bear  
Where's the air?  
Where's the air?  
Where's the, where's the, where's the air?  
After car after bus after car after truck  
After this my lungs will be so fucked up  
I wish I was in that Mercedes Benz  
Sealed away from my scents  
I'd have the music high going ninety five  
Too much too much too much too much  
  
Too much carbon monoxide for me to bear  
Too much carbon monoxide for me to bear  
Don't you care?  
Don't you care?  
Don't you, don't you, don't you care?  
After car after bus after car after truck  
After this my lungs will be so fucked up  
I wish I wasn't just a pedestrian  
Breathing all this in  
I look up at that grey sky  
It makes me want to (oh)  
Too much too much too much  
Too much carbon monoxide for me to bear.

"
Carly Simon,/c/carly+simon/come+upstairs_20027267.html,Come Upstairs,"Sitting in a car here  
After a party where we've seen  
Everyone we've known for years  
Well I've known you for years  
Oh but now it's all changed  
And all of my feelings  
Have been rearranged  
  
[Chorus]  
Come upstairs  
We'll be all alone  
Come upstairs  
No one will know  
Come upstairs  
We can take of the phone  
Come upstairs  
You can take of my clothes  
  
Say that it feels good  
Maybe too good to say that it feels like a dream  
You want to knock on some wood  
Well I'll give you some wood  
And I'll give you some fire  
I'll give you myself  
And I will show you my desire  
  
Come upstairs  
We'll have a few laughs  
Come upstairs  
We'll take a bath  
Come upstairs  
It's only one flight  
Come upstairs  
You can stay overnight  
  
I'll give you some wood  
Yeah, I'll give you some fire  
I'll give you myself  
And I will show you my desire  
  
[Chorus]

"
Carly Simon,/c/carly+simon/hurt_20027392.html,Hurt,"Hurt to think that you lied to me  
Hurt way down deep inside of me  
You said your love was true and we'd never part  
Now you want someone new and it breaks my heart  
I'm hurt much more than you'll ever know  
Hurt because I still love you so  
But even though you've hurt me like no one else could do  
I would never, never hurt you  
  
Hurt to think that you lied to me  
Hurt way down deep inside of me  
You said your love was true and we'd never part  
Now you want someone new and it breaks my heart  
I'm hurt much more than you'll ever know  
Hurt because I still love you so  
But even though you've hurt me like no one else could do  
I would never, never hurt you

"
Carpenters,/c/carpenters/da+doo+ron+ron_20027540.html,Da Doo Ron Ron,"I met him on a Monday and my heart stood still  
Da doo ron ron ron  
Da doo ron ron  
Somebody told me that his name was Bill  
Da doo ron ron ron  
Da doo ron ron  
  
Yeah, my heart stood still  
Yeah, his name was Bill  
And when he walked me home  
Da doo ron ron ron  
Da doo ron ron  
  
Yeah, he looked so fine  
Yeah, I'll make him mine  
And when he walked me home  
Da doo ron ron ron  
Da doo ron ron  
  
Yeah da doo ron ron  
Da doo ron ron ron  
Da doo ron ron  
  
Yeah da doo ron ron  
Da doo ron ron ron  
Da doo ron ron

"
